text,labels
يتستفيدو شنو لمن تحرقو يا عملاء يا خونه يا مرتزقه,1
✌ 👊 😒 😑 باس حضرتك انا الانفلونزه دى بتجيلى كل اسبوع الاسبوع ال مش بتجيلى فيه بعيدو من الاول ✌ 😂 بس الحقريه دى وحشتنى بقالى كتير ماشفتهاش ✌ 😂 ودى بنقعد نضحك ضحك كتير ✌ 😂 👡 قذره بقا مابتسىلش عليا 👡 👡 😂 ✌ .هاى يارا 😍 وحشتينى 😍 ❤ 💚,1
صباح الخير عبيدي وين التفاعل اليوم تفوو عليكم حيوانات عمتكم هنا 😈 🖕,1
من كثر جهلكم لا تعرفون التكلم الا عن زواج المتعة عقلكم موجود فقط في منتصف جسدكم لا في اعلا الراس. و ما حكم المسيار و العرفي في شرعكم هات ما عندك من علم يا فهيم يا مثقف يا ابن المسيار و العرفي.,1
لانتس خاروفه ياخي 🐏.,1
اتعلمي يا انتصار يا خايبه 😂,1
سيء مع اختيارك للاسئلة والناس مافي حوار كان ممتع ولا حلقة كانت مشوقة للناس ان يجوفونها الحلقات كلها مجرد استهزاء واحراج للضيف كنت من متابعينك ف المواسم الي قبل وللاسف اني كنت انطر تبتدي الحلقات وصراحة 👎,1
اذا هذا المجتمع فسلاما عليه 🖕,0
قمه الوقاحه والله 🤢 للاسف بس,1
والله محد خان نفسكم يالدواعش يالعبيد بتعيشون وبتموتون عبيد ابناء عبيد احفاد عبيد لاقيمه ولا كرامه ولا راح تذوقون طعم الحريه والكرامه مجرد بهايم مدعوسين الراس والكرامه 👞,1
فقط من الكويت الممحونين والممحونات 😎 👊 توب فحل موجب بوتوم سالب خنيث جنس جنوس فرخ محلوه نيج نياجه مص لحس عير زب طيز مكوه ممحون مشتهي عم عنيف عنف مطيع سكس الجهراء العاشرة الكويت الرابعة سادي حنان ضعيف مجسم متين انحراف,1
- الي تكتب لي اذا ماتجي دي ام باكفخك 😡,1
"الامن الاجتماعي في خطر الله لا يوفقكن, شوفي بعد اكتر من هيك 😤 😤",0
بايع الكليجا الله من الذوق الخايس 😷,0
قوموا صلوا خلاص 😡 😡,0
ترند من يوم صحيت 7 الصبح سلاماتت 😣 بايع الكليجا,0
مبحبش الناس اللي شايفه نفسها. ومبحبش الناس اللي فاكره انها محور الكون والكائن الرهيب اللي مش موجود ف الوجود. ومبحبش الناس قليله الذوق. ومبحبش الناس اللي فاكره ان التناكه سر الجاذبيه. بص انا مبحبش الناس اصلا. كتكم القرف زهقتوني 😒 👊,1
بايع الكليجا مايستحن على وجيهن يصورون رجال مايعرفنه معاد به حياء الله لايبلانا 👊,1
صداقية غزلية? 👊 😂,0
تري بموت اذا مرديتي علاي 🔫 🔪 ✂ ✊ ✋ 🚄 🚅 🚇 🚉 🚌 🚑 🚒 🚃 ♿ 🌊,0
مشكلتنا الرجال. اذا شفنا او قرانا تغريده من البنات. فيها شيء من الحب والغرام. لصقناها فينا وكانها تعنينا حنا. ماهو داري انه شاكوش مصدي لو تشوفه. ام ربحان شردن. 🙊 🙉 وهي ماهي داريه عنك. الا اذلف انت والبرستيج حقك. 🏃 اعتذر عن الشفافية الزايد. لكن هذا حنا,1
قبلها باسبوع الباطن رانهم بثلاثه بالرياض بكامل نجومهم 👊 💪,0
على الاجواء الحلوه ودك يكملها الفيحاءويفوز على الاسد الاخضر 🐸 الفيحاء الاهلي,0
ااشربۅا ديتۅل.! 🐸 يمڪن تنضف قلۅبڪم الۅسخہ 'ةة' 😊 😂 😂 💔 بلااگ 👑 💜,1
بايع الكليجاتلقاه ما بقى بنت ما غازلها و لا ارسل لها صورة. 😷 و جواله كله صور مؤخراتو اذا شاف بنت تعلق على وسامة رجلنابح يالفاجرة يالعاهرة يالممحونة! الله اكبر عليكم,1
جااهزه كراميعي 👊,0
بايع الكليجافي هذا الزمن اصبح الرجال هم من يفتنون النساءيتجملون ويحددون لحاهم وهذا مايجوز ومحرم شرعالماذا الرجل يزين وجهه?! لاتدهن وجهك خلك عادياخشوشنوا 👊 وهنا الحكمة من اعفاء اللحى وحف الشوارب للرجال دفعا لسبب الفتنة! الله يهدي شباب وبنات المسلمين.,0
فمها يا رجاجيل! 😳 😳 و طبيبة بعد 😷 😷,0
اكيد انت فلس طيني ركز على الكضية والارض المحتلة يا متملق يا مرتزق المهم بدك تحكي وبدك تقبض صح ولا?,1
مناديب مرسول يطالبون رد مباشر للعملاء وباعجاب 🐏 'واحنا لاحياة لمن تنادي,0
لا عاد كذا كثير كثير 😷 🤢,0
اللطافه القاتله 😣 💖,0
هيو يا سيوة يا قردة يا حليوة 😂,1
لو الرجولة بالصوت العالي. لكان الكلب سيد الرجال! 🐶,1
اكل الناس المنفوخه 🙂 🔪,1
خلاص 😩 تراكم طفشتونا فيه واتساب تويتر سناب انستقرام خلاص 🤢 بايع الكليجا,0
سحبتوا مني لكن ما جاء شي ع الايميل 😡 💥,0
شكله زي 💩 💩,1
انت عار على الجزائر يا ابن الزنا يا كلب العسكر مادنبنا نحن ان كنت ابن زنا لمادا تنتقم من الشعب??,1
اسالوا الداخليه عن كم الهواش والضرب اللي حصل في مناطق الكويت من وراء بالونات الماء 😡 والعتب على الاهل معدومين المسؤول...,1
ولا كني اتكلم الحمار حمار 🙂 🔪,1
مادري اشفيهم 😡 😡,0
براطمه خلاص راحت من قصفك له 😂. تم قصف ذباب دحلان 😷.,1
اضحك عليكم ي عيب عليكم وعلى تربية اهليكم 🐕,1
الرخيص رخيص 😂 👊 🌚,1
محد 😡 😡,0
"اقول انقلع, ولاتفكر فيه, وجع 😡",1
وشذا! قسم بالله قلة حياشفاحة مقرفة 😷,1
"ف المصحه النفسيه ""قسم الحالات الحاده"", 😂 😂 🐸",0
مواليد الثمانينيات و نهاية السبعينات 👎,0
اكره صح وخطا 😤,0
قتلني التعليق 😂 👊,0
لانهم حيوانات 😡 ☹,1
هندري 😤,0
اوهو ميشو خل نتفائل 😡,0
كانه تومتش شوي? 🙂 🔪,0
انت هون 🐸 🐸,0
خاطر 😠,0
21 سنه نظيفه من المنافقين والصحبه 👎 باذن الله 🤣 ♥ ️,0
ه هاي شنو معلم ويكوول الجلام عليكم 😡 😂 😂,0
السكينه ورا ضهرها 🔪,0
بيستفرغ بفمه 🤢,1
يا مسعود يا بول البعير.لك يا تافه .علي هاشم مواطن من الجزيرة العربية.هو ضيف عزيزي .وهو في لبنا.,1
اللي عاوز يبقا كلب وخدام حقير تحت رجلي ويكون خاضع ومطيع يجهز بشروطي ويكلمني عالفون.واللي موجودين نااو يجمعوا تحت رجلي يا حيوانات و اعملوا رتويت 👠 👠 ده الاكونت الخاص بتاعي واي حساب غير ده مزيف ستكم الملكة لميسرقمي للجادين 01091035263رتويت ياخداميني ياولاد الوسخه اتفو,1
كل ماتش فيلم هندى هو فيه ايه يا حراميه يا مرتشين يا نصابين ملعون ابو الشوال على طرطور على ابو الريال اللى يتسبب فى ذل الكلاب.,1
بنت 👩 والاولد 👦 السؤال ذا من كثر ماجانيحسسني اني دكتوره ولاده 😤 😂 😂 🔪,0
لا دراسة ولا دوام ولا امتحانات ولا برزنتيشون ولا تقرير شهري ولا نصف السنة واجازات مفتوحة والنتيجة شهادة دكتوراة 😡 هذا ماوصل اليه ابو نورة 👇 السعوديه عز وفخر,0
فعلا لا ولن اسمح لهم 😠,0
بائع الكليجا اوفر 😷 💔,0
"بايع الكليجاع سالفة بنت ترامب ازعجونا, هالحين وش سويتوا? 😤",0
قصيميه مغرورة من حقك 😣,0
صلاه الجنازه القادمه انتلا ان شاءالله الله يطول بعمري ومن احب عالطاعه 😝 👊 🚶 ♀ ️,0
والله عيب اللي يصير يابنات 🐑,1
ه اينالله 😤,0
يا طرطور يا مولد شكلك بتقالي اي لك من دخل في اليمن,1
وربي المخرج يوتر الواحد زي الاهلي 😠 😠 💔 💔 ايش يصبرنا الين يوم الاربعاء,0
ام المؤمنين (عائشه) رضي الله عنها استحت من عمر بن الخطاب وهو ميت وفي بيتها وبناتنا للاسف صوروا للشعوب الاخرئ بان فتيات الحرمين تفتقر للحياء والدين 💔 شكرا يابنات بلدي علئ الصوره اللي رسمتوها في عقول البلدان الاخرئ 💔 👎 (كلامي لمن ذهبت وصورت رجل غريب وتتغزل فيه) بايع الكليجا,0
البهيمة اذا جت تتكلم 👣 🤮,1
وجهها عندي احلا 😤,0
ايوه زقرات مع بعضنا 😏 😏 ويش دخلكم 😒 👊,1
المسلمين يسجلون و يفجرون مرماكم يا عنصريين يا حثالات لا ابوكم لا ابو من جمعكم يا بلاستيك يا جزم,1
تنظيم الابالسة الشياطين الاعور الدجال. ومن يقتل مومنا متعمدا فجزاؤه جهنم خالدا فيها وغضب الله عليه و لعنه و اعد له عذابا عظيما. هذا ما ينتظرهم يا فجرة يا طواغيت اخسؤا قبحكم الله.,1
مدري متى نفتك من ورعنة اصاحب المنتاجات والله ولا مسلسل تركي بعض المقاطع عيب عيب تادبو 👎,1
ماعندي 😅 👊,0
😣 واعذابه عز الله ماوطيته ع سهلصح لسانك صح لسانك صح لسانك,0
ان شاءالله يجيكم نامس يلعب بحسبتكم استاذ بدر 💔 💔 👊 ه,0
تعلموا مني بدال ماتجون هنا وتتحلطمون وتغثونا 😷,1
وقت المصالح تجيك الكلاب مشتاقه 🐕,1
بس يا شطان ده انا بقالي 3 ايام بلبخ ماصدقت رجعت وظبط 😂 👊,0
بايع الكليجاانهبلو العالمتراه عاديمايحتاج ضجه ونشر وازعاج وهاشتاقاللي عجبها تروح تقوله عاجبني وانتهينا بلاش نشر وخرابيط مو لازم كلنا نعرف وش عجبكلا وكمان في عالم مع الخيله. مصيبه ماحد صار يفكر 👊 👿 طفشتونا كل شوي هاشاتاق مبزره,1
اسكتي ياشيخه 😷 ع طول قفلت الاذاعه ماتحملت اسمع شي بعدها,0
الظلامية .سمعوني احلى صياح 💪 👊,0
في اذنج 👊 👊,0
تراني اعرف من زمان انه مشي فيكن. 😰 😷,0
اعقب انت يا حشره يا طبال رح بس تسلف علشان تمشي امور حياتك البائسه لابيت ولا وظيفه و ساكن عند اهلك يا طبال الفقر و الضرايب,1
يلا ارضعي ونامي 😂 👊,1
الاخوان ضحكوا علينا فى مصر يا سمير يا طويل العمرضحكوا علينا من سنة 52 الى الانعسكر الاخوان هما اللى بيحكمونا يا سميروللاسف الشعب المصرى مش فاهم,1
انور وربي مت ضحكك شالسخافه تكفا 😂 🔪 💔,0
غداء وحداني 😣 😣,0
انا عارف وشايف انك عايش حياتك ومبسوطدا ع فكره مش مزعلنيدا ياكدلي ان احساسي كان صحلما قررت ابعد واني مش فارق معاك 😡,0
بايع الكليجا اعطوه اكبر من حجمه فعلا ان لم تستحي فاصنع ماشئت 🐑,1
المصريين اللي بيدافعوا عن بلادهم ورافضين تطاول حيزبونه ولا ليها قيمه اكيد انضف من ال 👞 الزعلان وداخل يبطبللها بلوك ليليان داوود,1
قدرك اقرب زبالة وتهجيرك الى اقرب مرمى نفايات يالمخنزة 😷 😷,1
يملك 2 غيره صفر 😂 🐸,0
اخ قلبي 💔 انا بتئطع من قوايه 😢 😢 😤,0
مادري صراحه اراجع الاختبار ولا البس ولا اقعد ابكي من عيوني 🔪,0
ويش شايف 😡,0
لا طبعا يع منحاشه منهم بالواقع يطلعون لي هنا 🤢 🤢,0
تفاعلو يا كلاب وكلبات تفو عليكمهذي الكلبة للبيع 🐶,1
ناس تعلق عشان المطر وناس عشان الغبار 😷,0
ه لا لا اقبل 😑 👊,0
بايع الكليجا ودوني الجناددريه 😡 😡,0
بايع الكليجالعنت الله عليكم يا ممحونات اقسم بالله من ثلاث سنين حرمت نفسي الجنادريه بسبب العينات الوصخه من ذكور واناث عزتي للي رباكم 🖕,1
بايع الكليجاترى ججد بالغتوا لحد الوقاحه و قلة الحيا 😷 💔 العقل نعمه 🤦 ♀ ️,0
اسيل يا خرا يا تذاكري ي ادق عليك! لا تخليني معلقه كذا!,1
في حد كدا في بالي نفسي اروح اديله بالقلم واقوله ايه يا جبلة يا عديم الاحساس يا مهزا وبعدها هرتاح عادي 😂,1
"فعلا الناس تقدس العادات والتقاليد, والحرام والعيب هو كلام الناس ايش يقولون وايش ينظرون لهم من نظرات لكن شرع الله مايعرفونه 😷 💔, عالم مريضه.",1
بايع الكليجالسه المستشرفيين بتاق نباح من الليل حتىالنهار 🐶 😂 ه,1
هتغير النشاط 🐈 ⬅ 🐕,0
بتخاف نسوانك يزعلوا ولا ايه 😂 اه يا هلفوت يا بتاع الورد 😂,1
صدق انه ان لم تستح ف افعل ما شئت 😬 😬 😤,0
ماتدري ومدرعم ليه في الهشتاق 😡,0
بايع الكليجالا اله الا الله فعلا ناقصات عقل 😡,1
في فانز رضيو على سيرما 😂 😂 لاتخلو ربيع الياغهار ينسيكم 34 حلقة الي راحت هباء مع الهازسين 😷 لعبها بمشاعر الفانز ومطها لحتى خلتهم يبطلو يشوفو المسلسل انا مازلت عند وعندي اخر فيلم اشوفه لها ومستمرة في لعني لها للاخير FaziletHanimVeKizlari yağhaz,0
قالوا لههل تمارس هوايات خطرة ☠? قال له احيانا ارد على زوجتي وهي معصبة 😠 ه,0
هذا بنظرك زين. 😣,0
ه مسكين تلثم 😷 مقرفاات واع ياربي,1
جابوه حريم السلطان اللي منتشرين بينا 👊,0
كان الي اكرهم حالفين يخربون يومي باي حق يطلعون قدامي 😂 😩 🔪,0
انا مافرقت معي لكن عشان اثبت كم هو قذر و بلا كرامة ولا مروؤة 👎,1
لا شيلات 🤢,0
سيببوو ليي ودد الحرراامم دهه! ✋ 😠 ✋ 😂 💔,1
يا كهين يا لئيم يا جعر يا بيه 😂 😂,1
بالله عليكم يالمخفات وش عاجبكم فيه بصراحة فيه احلى منه بس البقر نفخوا راسه ع لاشي 💩 بايع الكليجا,1
"لما بحكي لحد عن حاجة قرفانى في حياتي و يقولي استحمل او مشى حالك ببقي عاوزه يتقلب برص واضربه بالشبشب, ما انا اكيد هعمل كدة بس انا عايز حد يشتم معايا اويقولى اشرب سم وارتاح او يحسسني ان العالم لا-عقلاني و ان انت حلو وفلة شمعة منورة العالم بس هو اللي وثخ 🐸",1
😷 طويل وفقري,1
😝 🌛 نكته 🌜. 😬 😷 😬 واحد يسال صاحبه هل تمارس هوايات خطره? قاله احيانا ارد على زوجتي و هي معصبه ه 🙈 .عاش الذيب 😁 💔,0
"🤣 طيب سؤال ليش مظليلين وجهه??! و بعدين مو ناقص الا يقول انه ""امريكا الله يجيزها الخير كانت تقتلنا فقط وما كانت تقتل المدنيين ابدا بالعكس كانت ترمي ورد و فل و ياسمين علينا بين الفترة و الثانية"" الله يلعنكم يا صهاينة العرب يا عبرية, يعني ح",1
يا رجال كل زق يا ملك الزق 😂,1
بارسم غيرها 🙉.,0
"القطار بيمشي و هو يقول لي مابعد يجي رقمش انتظري بالدور, ننعم خير يروح عني القطار يعني? 🙂 🔪",0
لا يوجد في تاريخ البشرية نهضة قام بها وغد مرتزق تافه كرشه كالفيل من اموال غيره يا سافل. فكل نهضات البشر قام بها من فعلا يؤمن بما يقول. لذلك لا قيمة لما تقول مهما حاولت سواء الان او في المستقبل! اتفهم يا عميل الصهاينة يا وغد يا منحط ي,1
تبا لك يا الشيطان الاكبر يا اميركا يا صهيونية. هلا بالك بمكافاة ملايين الدولارات لكل من يقدم خبر عن مقاومة حزب الله وما...,1
ف ضهرك 😂 🐒,0
وش ذا السربته وقلة الحياء 👊 👊 بايع الكليجا,1
الواحد ما يحس بالصحة الا لما يمرض 💔 🤢 الحمد لله على كل حال,0
انشهد 😣,0
هذا اخر الشهره المبنيه على جهل الشعيب سحب بالشعيفاني لين قمطه العافيه ذا الاشكال حرام تستضاف وحرام تنشهر جاهل مستوى فهمه مايتجاوز زلزلة وطقتها مشاهيرنا يفشلون ياخوان 😷,1
تميم قايدنا وحمد عدوناذا (. 💩.) وذاك مغرافه,1
سبحان الله الرجال مستحي والحريم اللي يصورون لا حيا ولا مستحاهو صدق وسيم 🤦 ♀ ️ بس الحيا وين 👊 👊 الرجال يتصدد عنكم وجهي طاح وانا مالي شغلبايع الكليجا,1
ونتو كل من رمى له صاروخ صدقتوه 😂 👎.,0
اقرا التاريخ ياطحلب 🐸 🐸 قبل لاتتكلم على اسيادك 💙 🔥 💛,1
كده انت خلاص بقيت حامي حقوق المراةطب ليه يعم الكلبوبة متكلمتش عن الشتايم اللي شتموها وانت مغروش صوتهم في الفيديو زكمان لبسهم فعلا مخالف للدين والاداب العامة ومفيش بنت ماشية محترمة ولابسة لبس محترم حد هيعاكسها يا كلبوبة يا ابن كوم شكاير ال,1
بايع الكليجاالوضع مزري و مخجل 🤢 🤢 والله العظيم اذا شفت شخص وسيم اتعمد ما اطالع فيه و اتجاهله تماما على شان مايشوف نفسه 😂 😂 والمشفوحات ابتلوا الرجال و عوفوه عمره! نفسي اعرف ايش يحس ذحين! الغرور مليون,1
صباحي دوائر حكوميه يعني لعبان نفسس 🐸 ✋,0
مهند اقوله الايسكريم لذيذ عليه توفي قام قال من اللي توفي 🌚 😣,0
يا لعيبه يا ولاد المتناكه مفيش عند ميتين ابوكوا دم احنا يتحرق دمنا وانتوا ولا ف دماغكوا تقبضوا وخلاص,1
يسقط حكم تميم ليش دائما هاشتاقات ضد قطر ايش عاملة لدينكوا قطر وليش حارقة دمكوا اخرسوا يا سعوديين يا كلاب اسرائيل يا مر...,1
مش قلتلي مش هاكلك الا لما تعملوا رز 😂 خليك قاعد بقي واللحمة هتتاكل من السبانخ 😂 😂 👊,0
صدقت والله الناس ينتظرون التعليق والحريم ينتظرونها تنجلي عشان يبدون حملة التنظيف 💔 😣,0
خروفات مشفوحات 😷,1
يا ميريت يا خاينه يا فاجره,1
ياخي حتى لو مره مز خير اروح اصوره و اخليه غصب يشوفني وربي فشله لهم قبله 🤮,1
عمنتشين ام الاستعجال عالصبح 😤,1
توني اتذكر اني يوم ضيعت بطاقتي الجامعيه صارت معها بطاقتي الاحوال صفقوني بالله لين اعض الارض 🐸 💔 💔,0
حبيبي للاسف اني اقضي وقت الخط بتويتر 😣,0
الي بضل يلزق علكة بالمقاعد والدروج عنده اخت فالته اشي? 😤,1
انتي مخليه مجال للمصايب عشان يصير طوارئ 😂 🌝 👊,0
فين احمد محى الدبن يا سيسى يا ابن الحرام,1
يا بجم يا عجم ي سجم يا نجم يا وجم يا فحم يا لحم 😂,1
انا المسعده قمت من النوم 😤,0
بعض من شهيدات الكويت 🇰 🇼 🇰 🇼 اثناء الغزو العراقي الغاشم قاوموا الاحتلال بجميع صوره 💣 🚬 🔨 🔪 🔌 تعذيب الشجاعة المقاومة الكويتية الخليج العربي,0
الاسم منبه موبايل اختىالمهنة بيصحينى انا 🐸 🐸,0
قسم بالله نفسيتي فخشمي 🖕,0
هذا من 🔪,0
اتركه بس هذا واحد مريض نسال الله له الشفاء العاجل غير اجل ي رب 😒 🔪,0
يا اسود الوجه يا سويدان. وشاد حيلك وانت تقول الايه. عليك اللعنه بعدد من ماتوا بسبب تحريضك.,1
اظافر شيطان تفقع الكبد 😷 😷 👌,0
وع 😷 😂,0
الفحل والعاهره بترعش ⏪ 🐵 حصرى الفلم هنا,1
والله. ياراجل. طيب وقوات سوريا الديموقراطيه الارهابيه. دي ايه ماهي امريكيه. ولا ايه. 👎,1
بايع الكليجا عجزت اشوف الوسامه فيه! و مستغربه من المخفات اللي سووا له كل ذي الصجه و هوه عادي و اقل من عادي 😩 بس ايش نقول عن المشفوحات ذي يع 😷,1
امال ايه يعني 👊 😂,0
طيب لو اختارت موزمبيقيا? همطالبه فيها رائحة مصالح شخصية وهذا منافي للنزاهة المتوخاة ولذا فهي مرفوضة.وانا صغير كنت احسب ان خروف البربري لا يخلق منه الا ذكور فقط! كانوا فقط يصدرون الذكور الينا ويحرمون تصدير الاناث! 😡,1
😂 امعصي انا ازين 😌 😜 😡,0
الي اسمها هلا تقهرر 😷,0
لا اعوذ بالله وشاب عادي واقل من عادي بس اقصد لو فجدة يمداهم اكلو بنات جدة بقشورهم. 😠,0
المحاضرات كل يوم لمدة ال 5 ايام بتبقي الساعة 8 ونص 😠 😠 😡 اشوفك فيكوا يوم ياللي حاطيين الجدول - -,1
وشعدها لوزين التصبيره تتغلى 😂 😂 💔 👊,0
مليش دعوة انا بيك 🤢,0
عمرك سبيت شخص عند احد يقرب له وانت م تدري? 🤢,0
اخره الوساخه يا اريا يا حبيبتي 😂,1
صباح الخير لكل شخص 👎 (يضع) في قرارة نفسه .انه (يستحق) يوم جميل .ولا يابه لمعكرات المزاج. (ان بعد العسر يسرا).,0
صلاه الجنازه القادمه انتالله ينكد عليك يا صاحب الهاشتاق. من وين تطلع الاشكال هذه?! 😤,1
"ياه كل دا جواك ليا, طيب كويس انك فضفضت قبل البلوك عشان متفرقعش ف يوم بسببي, وانا مش كدا بس عشان انت معندكش شخصية شايف اني متكبره وعشان ان انسان ضعيف شايفني مستهلكش وعشان رخيص شايفني مقدرتش حبي ليك يلا معلش وهابي بلوك يا عره الرجاله يا ضعيف الشخصية",1
MySarahah ياليت اللي حولي يفهمو 🤣 💔 🔪,0
خطه تدمير نادى الزمالك تسير بنجاح 😠,0
اسلوب دس السم في العسل باتت فاشله وهذا الكويتب اعتقد يبحث عن القليل من الشهره بطريقه مختلفه. لاحد يعطيه وجهه 😷 😀,1
بصراحه بدر ال زيدان 👎 عقليته,1
"ولو ولد صور بنت قوموا الدنيا وقعدوها, تبا لمجتمعنا الذكوري 🖕",1
اذا انت صوتك مخيس وترقعوا بالمؤثرات مو شرط الكل مثلك ي فهيم 😒 👊,1
"الحمدلله خلص دوام يوم الاثنين, هذا اليوم الجميع متفق على كرهه لانه ثقيل و دسم 😷",0
هذي من الوحش وهذي مني 🖕 لفينس مكمانانتهت التغطية وشكرا,1
والشارع مستني رجاله.الرجولة قرار اما ان تكونه او لا ولا مكان للاشباه في الميزان 😷,0
لاتحطين جهدش كله الطقس يقول هجمه مرتده 😣,0
⚽ 👊 الملكي يواصل التالق و يتخطى حاجز ال100 هدف في الموسم الجاري! اتعلم كم هدف سجل? هلا مدريد المزيد 👇,0
الله يصلحك يا نواف قاعد افطر 🤮,0
صامويل اومتيتي IG 🐶 🚶 ♂ ️,0
بس لانك غبيه اقصد النتيجه ومن خذا حقكم من بيروزي 🐸,1
ناس مدري كيف تفكيرها 😓 👎,1
ه والله ماقصدي انت 👊,0
قصدكم حليب الحمير التركي خلاص ماعاد فيه فائدة الشعب القطري 💩 بكامله استحمر 😂,1
بحصل 😡,0
يحومون تسبدي اللي يسوي حقوقي مع البنات ويدافع عنهم وهمه الرتويت وهو بالحقيقه معذب خواته وجاي يفرد عضلاته هنا ومسوي مثالي 😷 😷,1
يعتبر تحرش وانا معاه اذا يبي محاميه تدافع عن حقه وتعاقب المصورات 😡 ما اخذ منه شي كله لوجه الله 😌,0
😂 خذي 👊,0
اها يا حكم يبن الكلب يا وسخ اها,1
ودي ادعي على الي اخترع الجوده 😒 👊,0
والله صدقت مشكلتك 😂 😷,0
ياسر عاشور اول محاضره كان مشغلها عشان يقولنا ثمار العمل الجاد 😂 🐸,0
ما نبي عمالة 😠 اخلص سوتهم انهم عايشين بالبارادايس اشوه شايفين شعبك شلون عايش لا تلجنا 😡 😠 😡 😠 😡 😠,1
تلزيق ي رما 😒 👊 هخرج م الاء حبيبتي 😂 😎 🖤,1
لو خيروني بين موتي وفراقكوالله تصدقاكيد بختار فراقك طبعاانت فاكر الموت لعبه. 😷,0
بايع الكليجا معقولة فيه بنات جريئات كذا 😷.,0
عموما هاليمنيه تمثل نفسسها فقط وماتمثل بناتنا وشوفاتنا ابدا تمثل نفسها ومن على شاكلتها 👎,1
ارحل يا حمار يا درباوي يا كلب تركي ال الشيخ اقاله محمد بن فيصل,1
بت 😂 😐 😐 👊,0
لجهنم 🍎 🐕 💦,1
"وانت مال امك ومال طرابلس, خليك في السيسي امتاعك يا عرص, وهي ناقصة اشكالك يعني, اخ تفوه على وجهك يا عبد الدرهم يا عبد الدينار ياللي بلا كرامة, يا منافق يا متلون يا خرتيت, شدو همكم وبلاكم علينا, الا لعنة الله عليك حسبنا الله فيك ونعم الوكيل",1
التجاهل 🔸 هو عبارة عن وداع بطريقة قاتلة يجعل مشاعرنا 🥀 تتمزق ببطئ 💔 👎,0
خلصنا من غمزة البنت الهنديه ورؤى الصبان طحنا ببائع الكليجا والقادم احلا يا شريحة المجتمع اللي طايحة باالقاع 😡 بايع الكليجا,1
اسد يالا ف ايه 😂 😂 👊,0
صح ان وجود الانثى في الشارع كسائقة خفف قسوة الشارع وصار اجمل من قبل بكثير مافيه شك. بس يرحم والديك امسكي خطك يا يمين يا يسار دوختيني الله يدوخك,1
اشعر بالعار بالفعل ليس من ريال مدريد بل من ال و amp; ا الذي يدير الفريق لك سولاري بنفس العناصر طعماهم 3 يا واطي يا منحط يا حقير و لوبتيغي الي بعيونكم فاشل اصقطهم بال4 يا قذر يا سافل يا وضيع ميركاتو مع مارسيلو رح يكون 💩 ب تم زيدا,1
صحيت عشان اراجع 🖕,0
احلى طلعتي من ربات البيوت حسبتك بالثانويه 🍫 🙉,0
مع الاسف انهم بنات السعوديه ياحسافه على هيك اشكال وهيك عينات 😠 😬 😡 😤 👊,1
صباح الخير ولو ات النفسية مليقة اليوم 👊,0
حتى لو بس مالهم حق يسوون كذا معه 🤮,0
"حكاية عشق, ارخص ماعندك شرفك! يهتك اقرب مز (ه حياتك ماتسوى ريال 👞 🙂.",1
"نورة القحطاني كانت بس تحب القحاطين, وهي اداريه. لو قحطانيه تجي متاخر عادي بس وحده ثانية لا, وعنصرية جدا بشكل قبيح 🐮 افضح معنفك",1
الاتفاق القادسيه كبير الشرقيه 🐏 المباراه على ملعبهوواجهة ملعبه فاضيه في مواجهه حاسمه بكاس الملك شكلهم ماحاسبوا البن...,1
فعلا غثوا امنا ب صاحب الكليجة 😷,1
كل وحدة تمدح فيه وتصوره وتتغزلحابة اقولك انتي رخيصة انتي ولا شي انتي غير متربية ولا فيك ذرة خوف من الله وحياء راضية عن نفسك تركضين وراء بايع الكليجا وتصوريه او غيره??! كيف حياتك وعيشتك والى اي مرحلة من المهانة وصلتي لها 🤮 😷 الله يهدينا ولا يبلينا,1
ه 😂 🔪 👌,0
يمكن ضحكتك بتقهر كتيير ناس 😷 بس اكيد في ناس ضحكتك بتردلهن روحهن 😉 يمكن في ناس عذبوكي ووجعوكي كتيير 💔...,0
منك لله يا ايمن يا اشرف يا بهيمة خليت واحد ملوش قيمة يفتكر نفسه حاجة,1
ليه ماتحدث بفيسك? 😡,0
سيبقى شوكة ف حلقك يا متخلف يا انصرافي عديم الموضوع.,1
نعم فعلا اقولها من تجربة ومن خلال رؤيتي بان المعلمين بحاجة مستمرة لدورات تثقيفية يعني مو معقولة كل المعلمات اللي بالمدرسة تحسهم مش متعلمات من طريقة كلامهم وتعاملهم مع الطالبات شيء فظيع والله 😣,1
يا دنبوع يا دنبوع انت افشل واحد يا قربوع.يا دنبوع يا دنبوع الله يشلك يا مقلوع,1
ترا كلنا نعرف ان المرض مو عذر على حقدك و عنصريتك و اذيتك للناس! انت عكست تربيتك و ثقافتك يا مؤذي يا حقود يا عنصري,1
خلق الله تنام ترتاح بالعطلة انا انام نص ساعه واقوم 💩,0
حتى العطور 😠,0
للموظفين استمروا في تنظيف فلاتركم استعدادا للدوام بكره 🤧.! يوم جديد وكثح متجدد 😷 نجران الانطقس نجران,0
تسوي نفسها القو اللي مو هامني شي و كملو عادي استمرو و هي من داخلها عم بتقطع من جوايا 😂 🔪 🔪 و لا مو رايش بوسي,0
العامل قاعد يثبت للمعزب ان الخروف 🐑 صار صديقه حتى ما يذبحه 💔 😢 💔,0
