text,labels
ياحري عنه مير هات السكين ه 😹 💔 🔪,0
زهقت من حرقه الدم بتاعت كل يوم دى 😑 😠,0
ماعندك شي تقول ياضعيف قدام المطيري تنزل راسك ياورع انت وغيركالله يعز الوطن ويعز مطرانه ويخلي مطير مزبان الجلاويه الملك سلمان تخاف وانت في ديرة مطير وغبن المغبون اكثر ه وسمعني صياحك يا 👞 😂,1
اصدقا الوناسه وينهماحبگ حب عدنان ل (لينا 😍) وا ؏ شقگ ؏ شق (زيتونهہ) لبباي 😘 واغليگ غلا طرزان (لقرودھہ 🐒) بس تگفى لات ؏ ذبني مثل (توم جيري 🐭 🐈 😂) 😂 بالله شلون 🌚,0
ممنوع الهرووب 😤 😤,0
اكره الشعر خلاص 😷 🤧,0
لا يابت خليكى كده ادام هتبقلظي 👊 😂,0
ه 👊 😑,0
هل يعقل لشركة عريقة مثل ارماني ان تنتج لنا عطر مقرف الى ابعد حد 😷 بقيمة 600 ريال! العطر لايمت للعود بصلة انما مخلطات عجايزاشوه اني شريت تستر منه والا كان علوم,1
يالبى بس انا ان رحت حرام لشتري كل الكراتين اللي عنده خله بعد سبدي ينبسط وربي انه يخرفن صراحه 🔪 😭,1
طبعا مجرد بداعبة والسلام الي الله والناس ممكن ترد بقلبها مو شرط تكتب والدعوه ضحك ووناسة ولكم كل احترام طبعا 🔪 🔪 😎,0
حياتي 😔 😣 💔 ❤ ❤,0
يهودي بدون ضرائب مثل السمكة بدون ماء 👎 😡,1
جديا حمت كبدي 🤢,0
لو شوفت ابوك مضايق 😡 😠 امسك خدوده وقولو الكتاكيت الحلوه دي متعصبه ليه 😂 😉 جربها يمكن تسافرتتعالج علي نفقه الدوله,0
يوعاان 😣,0
الصحابيات رضي الله عنهن كانوا يسافرون مع محارمهم يابقرة 🐮 تهرفين بما لاتعرفين وجداتك كانوا في جهل يابهيمه. الله يصلح الحال.,1
ادفع اللي عليك انت بعدين اعزم خلق الله 😡,0
والله فيكم مرض مستعصي وهو الوصايه اتوقع مالك دخل اخق مع مين وامدح مين نكته انت وش دخل القبيله 😭 😂 على كذا احمد المطيري خروف التونسيات يمثل كل قبيلة مطير الله يلعنك من يوم نبحت بالكومنت 😂 😷.,1
هاتي كرسي واقعدي 🐸,0
يخرب عئلك وش دوم متنحه 😲 👊 بسم الله علي هذا الناقص اصير مفهيه وكما الريشه,1
قايمة قبل المنبه ومبتسمه شي حلو بس مب من عوايدي بسم الله علي الرحمن الرحيم 🙉,0
امتيتي يستناك الاحد 👊,0
يا ستى لا يا ستى يا عم لا 💔 😂 👊 💔,0
ياخي الكلاس ملل اف 😡 😡,0
ه يس 👊 👊,0
هذي كل مامشت متر لصقت فحلقه 😷,0
بايع الكليجاالله يشغلكم في انفسكم كان اشغلتووه 🤚 يهبو فضيحه قبل بنت ترامب والان ذا 😤 😤. متى تعقلون وتستحون,1
ايفا-سان نموذج الام العربية القحة 😂 😂 👊 اومينيكو طرائف المانجا MeetOtaku 👇,0
تمام 😂 💔 👊,0
اقعد 😂 👊,0
حنا طيبين 🤕 يبغالكم واحد يسوي حفره ويحط تراب 😡,0
استفراغ 🤮,0
شكلي حلو و انا رئيس عصابة 🔫 🔪 💵 😂,0
👆 من الجاخور للعدان 😔 .بل عليكم. من اللي حسدني فيكم 😣 .ينفخ على حسابي. 😬. 👇 ويقرا الثلاث اللي عن العين مذكوره 😔,0
كذبتي كل الامور الان فتحت لكم حتى الماراثون السنة الجاية راح يخلوكم تشاركون فيه ايش تبون? 👎,0
(1968) اخاف عليك لا اكلك يزقك. 🖕 💩,1
صباح الفل 🐒 🙊 😁,0
انا بقول نطلع هدوم الصيف بسبب الحر ده 😷,0
لو اشوفك مغرده او ماسكه جوالك بكلم امك تتفاهم معك انقلعي ذاكري ماينفع معك انتي 😠,1
انا بعرف منو اللي مزعلها 😤 اللي يخليها تلبس تنورة سكيني طويلة لونها اخضر 🙂 وتيشيرت gucci لونه احمر وجاكيت لونه عنابي 🙂 ارتفع ضغطي من المنظر والله 🤦 ♀ ️ 😤 😭,0
رجعو اسعاركم 👎,0
الله ياخذك ما اقبحك وما اقبح عنصريتك 😷,1
صورة العرض مره حلوه 😷 💙 (استغفر الله على الكذبه),0
وسخه 😂 😂 🤦 ♀ ️ 🔪,1
بايع الكليجاصراحه قلة حيا وحركات مالها داعي مرخصة نفسك وتلاحقي ورا رجال قاعد يترزق الله لهالدرجة واصله معاك تزوجي وفكي الناس شر محنتك اعوذ بالله ناس ماتستحي صدق 💦 😡,1
بايع الكليجا الله يفشلكمم اغبيياء وعع ياربي تفشلتت اقسم بلله 💔 💔 🔪,1
اكتشفت ان اغلب الشعب اهتماماته تافهه بس شاطرين هالنويقصات يلاحقون المزز و الشباب المهبل يلاحقون الرخيصات 💩 بايع الكليجا,1
الله يرحمنا برحمته 😣 صلاه الجنازه القادمه انت,0
الخمور في برج المملكه وارامكو في المراقص والخمور والدعاره 🐷 👞,1
الاسبوع ذا غثيث يارب يجي الاربعاء بدون اصابات ياكريم 🤢 🌟,0
المسلسل ذا ولا كان عندي نيه اتابعه بس من الطفش قلت يلا اشوفه دوبني خلصت اول ثلاث حلقات مره يهبل ما الومه يوم دعس ارطغرل بالريت. فيدات كرهتو زياده مستفز 🤢 اما مصطفى واسيا ي زينهم في عالم ثاني مشاهدهم تضحكني 😂 🖤 senanlatkaradeniz,0
تكفون رتوتوا يابنات 😷 😷 ماقريت الا اول تغريدتين وتقرفت,1
اوفر الله يفشلكم من بنات 🤢,1
الله من البثاره الزايده 😷 👊,0
لا واضح انتس خاروفه و مو حي الله خاروفه الا من النوع الطيب بعد ه 😂 🏃 ♂ ️ 🐏.,1
هوشه 🔪,0
الحاجه اللى عليها لمه كتير معروف انها ببلاش 👊,0
يامامي 😖 😰 🏃 ♀ ️ 🏃 ♀ ️ ياخي لاتنصحنا بس بروح مشط شعرك روعتنا 😅 👊,0
رينز يثبت سترومن اللي ثبت خمسة قبله. اقوى تضخيم لرينز لمباراته مع ليزنر بالمينيا 👎 المنيشن تشيمبر,0
😒 🔪 عطله?,0
اصدقا الوناسه وينهملو انه بفصلي هجيت ويمكن افصل بعد 😷 😷,0
يعني معقوله هذول يكملونا 🤢,0
كل شي جائز 😷,0
بايع الكليجاياتبارك الرحمه 😂 🤣 😭 ماهو كذا يابنات 😒 👎,0
مدري ايش شايفين فيه 😷,0
مالت عليك بس من زينكم 😤 😂 🔨,0
مازدها تسلفني 😕 😣,0
ماعندي ماعندي ولا فلس 😤 👊,0
صح حنا سعوديات بالتاسيس لا بالتجنيس وهذا اللي حارق بعضهم (اللي مقطعهتم الجنسيه مادري هل ع بالهم حنا مثلهم) مع اني مو هامتني هالجنسيه حقتهم gt; gt; ودي اني انولدت امريكيه فرنسيه ايطاليه روسيه لو في جزيرة الواقواق عادي ولا ضاع عمري بدون حقوقي الانسانيه والشرعيه بسبب هالجنسيه هع 😷,1
عشم ابليس في الجنه انت وياه اش ولا كلمه 👞 👞 على راسكم كاس العالم مجرد انكم تحلمون به فقط يكون في المنطقه كان حلم لكم وقط...,1
مو فتنه عاجبني 🤮 اقصد يفتن بلباسه الضيق lt; المهم انك خربت ذبتي,0
نسبة الارصفه اكثر من السفلت 👎,0
"اهم شي من جماعة ابو سروال وفنيلةقلنا لكن حلوين بس طوني خدعكمع العموم بايع الكليجا ماله ذنب باللي حصل.بس اقولالبنت اللي غير ساترة, وش تحسين فيه, وتقولين لا احد يتحرش! وش نسوي ترى حنا بشر ونحس يعني مو حجر, لكل فعل ردة فعل وتحملي عادلايجي واحد يقول خلي تفكيرك راقي شوي. 😠",1
لالامو متزوج 🙉 ❤ ❤,0
شفيك عليها 😂 👊,0
يع كيف يشترون كذا 😷,0
ه احمدي ربك احسن من قسيمه ساهر 👮 ♂ ️ 🚓 📸 😂 المرة القادمه راح تدفعي غرامه 😜 💸 💰 😂 😂 او تعزمي الاداره على عشاء 🐟 🐏 😂...,0
😂 صح بوحك اعاقه اوالغيره الغيره الغيره 😡 😂,0
جمعية الاصلاح قامو يدربون كارتيه 👊,0
وين المرقات الظابطة والاعراس والمسلسلات 😩 والبرد البخليني انوم اليوم كلو 🔪 خلاص انتهو عشان الامتحانات خلصت والاجازة جات 💔,0
عيب 💔 👎 👎,0
"مهجوره اربع سنه اريد فك قيودي منك قد المسؤولية ليش تتزوج ليش الله ياخذك 👞, الله يفرج همها يارب 😢 💔",1
مو دوم 👊 😂,0
ويع 👊 👊,0
حفر الباطن عم نندفن بالغبار 😷,0
دايم المزز يحبون الشينين والشينين ياخذون مزز وانا الي ابيهم مهم قبالي والي مابيهم دايم في وجهي 😫 🔪 🔪,1
"بعدين كيف يا جحش يا مرتد يا كافر يا بن 16 🐶 تفتخر في بلد ""التوحيد"" اللي هي مملكة ال سلول واللي انت تعتبر احد ممتلكات ال سلول,, 😂 😂",1
🤪 يعني انا اللي جايه اتفسح 😡 انا بصراحه بعد ما افوز راح اعزمكم عندي في بيتي في باريس راحه واستجمام وضيوف كرام...,0
طيب وخري من قدامي بقوم اشوف شي اكله جوعتيني 🌚 👊,0
الظاهر هيك و الامر انو ما فيه مشهد ليافباه 👎 👎,0
كين كورسو يا محمد. و الحاجة. حرام عليك دا انت قطة مطلعتكش و منزلتهاش من ع السلم يا فاجر ورجعت تاخدنا نمشيلك القطة 😂 💔 👊,1
واحنا من امتي بنسال الاسئلة دي طالما الموضوع يخص المسلمين 🤔 😣 😠,0
ديوث مع اخته الصغيره بطاحي وتطلب من اخوها يحط تفال بخرقها 👠,1
يع 😷,0
البايره اللي ترضى ع نفسها انتي اللي بديتي وتصررخين تعدد وتعدد لهالدرجه بقره ماتتحملين يعني 🤮 🤢 😷,1
"يع, ياربي ع ثقاله دمه مسوي فيها جلاد 🤢 😷",1
عطني بلوك بالله 🤢,0
الكلب حيوان وفى جدا لصاحبه 🐕,0
تبي تستفزني قولي اسكت 👊.,0
شكلك ناوية 💩 😡 ابعدي عني بالطيب,1
يارب تموت انت 😠 الا اكسو ياحيوان 😠,1
شكله منومه مغناطيسيا 🤔 وش ذا 😡,0
يع 😷 😷,0
والله انكم ماتستحون على وجيهكم ولا فيكم ذره حياء قليلات ادب بالين الرجال مكانه الله لا يبلانا 👎 بايع الكليجا,1
الي خايف منه يسوو له شيله 😣 ☝ بايع الكليجا,0
يابنى كله كوم ويوم ما كنت هخبطك بالعربيه كوم تاني 👊 😂,0
مين احلا من مين بالظبط. 🔪,0
صدقني لحوج من نوع هي جنوبيه هي فاتنه 😷 لازم تنتبه منهم,0
ابن الكلب مادري الشيعه بايقين حلال امك 😤,1
موجة غبار قوية على القصيم عنيزة 😷 يالله رحمك,0
وش رائيك اطلب تاكسي محل تواجدك 😷 😅 واجلس بجنبك وانفذ لك سلامات محتاج ثقافة للاسهم,0
اوجع مافي الحب اكبر وجع وعائق بين المحبين العادات والتقاليد 👎,0
مع اني اتحادي ولا احب الاهلي لكن كلمة حق الاهلي انظلم كثيرا و الهلال استفاد من قرارات غريبة ومريبة حتى تصدر 👎 دوري تم ت...,0
مريم معك حق من زعل ماشاركت بشي لانه كل مااقول خف الحزن برجعو بفكروني 😣 بس ضحكت لما حكيتي محتاجي...,0
كل شوي ينابح في منشن الخنزيره وهمي واتحدى انه يكون كويتي اساسا. 👞,1
بايع الكليجا الله يفشلكم يابنات والله لو انه توم كروز عاد الحين القصمان يشوفون انفسهم 🤢 🤢.,1
عبدة الذكور 😷 سنة اولى نسوية,1
ويومي اقولك امس تعش وتعيي ليه? 😡,0
مسوي رومنسي 🤢,0
الواحد عامل دماغ بردانما ايه اخير حلاوه 😥 😷,0
سوار شعيب شكرا شعيب لنك فضحت عقليت اكبر فئه بالمجتمع السعودي 😷,0
رخيصات. لو قالوا لي خذهم كلهم بمهر ريال واحد ما خذيتهم 😂 😂 وش هالرخص 😷 😷 بايع الكليجا,1
مشكلة اهلي! اذا مرضت و مسكت جوالي .قالوا هاه وين المرض?? - ترى هو مرض مو شلل 😒 🔪,0
المؤمن يقول استغفرالله من كل ذنب يستغفرون من الذنب وانت تقول عشقته لهدرجه وصل الاستهزاء بالدين والله بعذرهم اللي يسبونك بالمجالس مالومهم والله شتان بين الرجل اللي يرفع الراس بكل مكان مثل صالح الشيحي وبين الث. 🐂 حماد الشيحي,1
وجاك مدرعم مصدق ه 😅 💔 👊,0
- شاحن متنقل باسرع وقت ممكن 👊,0
يابن الحلال هذا زبال ويخسي يكون هلالي وحتى لو اي علامي هلالي يقول هذا الراي التافه بنشخ على راسه هو ورايه 😤,1
خمق 😷,0
يمكن اترفع عندها الضغط وعطتها هالابتسامه 🐮,0
اماا 💦 😷 والله انه كفو,0
الجو برد يبنتي البسي بكم وايه جزمة اخويا دي 😒 😂 👊,0
يارب 😷 💔.,0
وش فيك مستشر 😤,0
بايع الكليجاالله يرحم ايام ايفانكا وايام حليمه بولند ورؤى الصبان وغيرهم كثير 🐏 🐏 الصراحه فيه مجموعه كبيره من الشباب والبنات ي...,0
الله يسامح شريفة الى حطتكم تحت 👞,0
تموتى انتى وتحطى كلمه مقاول فى اى جمله مفيده وخلاص 😠,0
من الاشياء المقززه البنت تتابع كورة 😷 👊 الكووره للعيال,1
بايع الكليجااقسم بالله تفشلون م عمركم شفتوا مز ولا شسالفتكم ي همج 😷 😷,1
بايع الكليجااللهم لاتواخذنا بما فعله السفهاء منا 😷,1
انام تتكلمون بالقصيمي واصحى وبرضوا مازلتوا تتكلمون فيه. تكفون وع خلاص 🤢,0
"دامه مو قد الزواج حلال فيه يدفع ماوراه ودونه, الفلوس يقدر يعوضها لاكن البنت اللي فقدته مايتعوض 😤",0
يتصرفوا يتصرفوا 😂 😂 👊 اهم حاجه يخبوها 😂,0
المهم تراعي ربنا فيها وبلاش رياضه خارجيه يوم الخميس مفهوم 😡 😡 👌 👌 😂,0
"اعوذ بالله,, اشوف ف هالتاق كمية حسد ع المعلم وعلى راتبه,, والمفروض المعلم ياخذ راتب اعلى من اللي ياخذه الحين,, لولا المعلم ما كان فيه الطيار والمهندس و. كفاكم حسد. ولو تعلمون مافي التعليم من نكد لكرهتموه. هيا شيل ودي 👊 👊 تضرر معلمي من حذف رغباتهم",1
بايع الكليجاخلاص ازعجتونا فيه درينا انكم خاقين عليه خقق عليك جني انتي وياهه ☻ 🔪 الله لاتبلانا بس,1
ي ما شاء الله 😂 😂 🐒,0
Retweeted 🔪 ⚔ ️ فؤاده ⚔ ️ 🗡 ️ (تقترح تقديم مشروع قانون يضيف درجتين لطلبة الثانوية.,0
حتى محل عصير القصب بقا فية كاميراات 🐸 🐸 💔 تقولشي هنسرق الزعزوعه ونجرى 😂,0
الله ياخذ العين 😷 مايد مب خاين مثل هذاك عسب يسير العين,1
اعطوني وصفة تساعد على تحمل كل هذا 😢 ❤ ❤ 😢 😣 SiyahBeyazAşk AsFerFerhatAslan AslıÇinarAslanBirceAkalay İbrahimÇelikkolAsli Ferhat AsFerTakip,0
انقلع يا خروف ابل 🐑 🍎,1
المشكله اتحادي 🤔 😷,0
مظفر تبع سيريناي اللي طلعت تنفي اخباره 😇 و هو منتج فيلم جيم و فيلم الجزمة 😷,0
ياشقول قولي شنو هذا لا اتفشليني 😂 💦 👊,0
لا بوسه لا كوسة 😤 نبي عقلي 👅,0
استغفر الله العظيم شعب حافظ مش فاهم 👎,0
بايع الكليجا وعيباه بس شذا التخلف الي فيكم 🤦 ♀ ️ 🙂 🤢,1
دخيل الله اخذ ليه مليون بس وشهالامانة دي 😡,0
سيارتي وايد انظيفه ماشاءالله 😤,0
الاصيل يبقى اصيل مهما طال الزمن وظروفه 👍 👍 🖕,0
عريض 🤢,0
نفسي تغير تسريحه شعرها 💩,0
قطعا جعل الشوزن تثور في وجها بلا 🤮 🤮,0
"البعض يقول بانك لا تستطيع العيش بدون حب, اعتقد بان الهياجة و السفر اكثر اهمية من كل ذلك الهراء. 👊 ✌ بعثرة صباحة 💞",0
ايه صح ممكن يبي منه واسطةاو شيء بصالحه بس صراحةعالم مقرف وقذر 🤢,1
🐸 الكذب لايخفي الحقيقة بل يؤجلها 🐸 نفس حنك المكياج يعني ✋ 👏 👏,0
تخدير 😤,0
خ انت مالك ياعم 🤢 🤢,1
مستغرب كيف في ناس شبحت له 😷,0
متشبهوش بحد 👊,0
عشان تقعدي تلعبي بليل كويس 😂 👊,0
اخيه كيف كريهين الشباب اللي كذاك .مقرفين 😷 🔪 🔪,1
لا لا انفلونزا لا حرام 😷 😭,0
يالله على محاضراتك 😠,0
غيرك يتزهب من خمس فجر 😣,0
المشكله متكمم بعد 😷,0
بالله عليكم ذا رقص? بالله اص كفايه ترفيع للفشله حقينكم 🤢,1
ايوالله 😣,0
اطقع بشاربك ي ابويمن 😂 💩 👊,0
ليه كده ده نيمار جوهره مواهب 😠,0
مو معقوله صراخ بنات ال Pyp وصوتهم العالي 😤 😭 يا ان هذا شعور كل سينيور او هم صدق مزعجات 😖,1
وانا اختكم هنا يويلكم اذ غزلتو البنات 😂 😂 😜 😜 👊 👊 👌,0
لاعاد يسخفهمم 😑 🔪,0
هالله الله 🐏 ه.,0
1802026 تحديث انستقرام سيويونق 🐶 مونق مونق -B.,0
قالت لزوجها من تحب? قال لهاامیقالت لهثم من? قال لهاابیقالت لهثم من? قال لها اخوتیقالتوانا? فقالسالتينى عمن احب و لم تسالينى عمن اعشق! ابتسمت وقالتمن تعشق? قال لهانادى الاهليفطلبت الطلاق و هي تردد روح الهی تتوكس لا فالح في حب ولا رومانسية ي ابو 3 دوري و 0 اسيا 🤢 🤣,1
احمد لا تسوي رت مو سعودي انت 😡,0
الناس دي 👊 😬 😑,0
"صح لسانگ, زمان المجاملة والتسلية والمصالح 😷 😷 😎",0
اشكر مشاركتك و عفوا 😂 و شكرا lt; lt; هيك تنكتب 👊,0
الدكتور الي يشرح لحد اخر دقيقة 😡 🔪 🔨 ☠ ️,0
اشربي مويه كثير 👊,0
الله يديك الصحه يا مبارك رفض وجود قاعده عسكرية ف مصر ودا الفرق يين الرجل العسكري والرجل ابو ليه 🐏 🐑 لو كان عندنا قاعده عسكرية كان زماننا سبايا,1
اه ليت شذا معي بالجامعه مو طبيعي كيف وجهها يفتح نفسي 😤,0
ما اكلت اللحم العادي اكل ضب 🌚 انا عيني تاكل قبل والشكل يسد النفس الله يديم النعمه 🤢,0
سوار شعيب اصلا من بعد سالفة تغريداته المسيئة للسعودية وهو طايح من عيني هو وبرنامجه 😷,1
الحاجه الوحيده 👌 اللي تستاهل 📣 كلمه انا اضيع 😷 من بعدك هي 💎 امي ولما قالو 🙈 ايه اكتر حاجه 🤔 بتتمنيها 💟. قولتلهم تعيش امى لحد ما انا اموت ✋ ❤ ️ 😌,0
🔪 كذابه انا مايهزني احد 😒 🙂,1
لاحول ولا قوة الا بالله العلي العظيم 🤢,0
وجهش الافضل حبيبتي 😤,0
اختبار الفيزياء كان عبارة عن '' 💩 'على الورق مو اساله,1
يابنات نفسي كل لليله وقت نومتكم بوسط 👇 👇 😂 مالت عليكم اوم شباصه بس خايسه في الفراش نوم كشش من زين فسصطينكم 😂 😍 👊 😛 🙃 🙄 بمزح بحبكم يابنات 🏊 🏄 🏄 🏃 🏃 👏 👏 💃,0
كيف تتفق والهلال ما طلب! والقرار جاي من الاتحاد السعودي كله من الحمدين! عقليتك عقليت ورع انت رئيس هيئة الرياضه يعني محسوب كلامك 👎,0
اكمل 8 ساعات نوم بس 😣,0
ما الي خلق ع الشغل 😤,0
بساعدك ي دبه 😬 👊,1
ابراز الشيء اللي ماله لزمه يبرز امام الناس دليل كافي للنقص 👎,0
اوكى ادري انك ما تقدر تعيش بدوني يا سليم 🐕,0
وبالجلنط يا المريسل 👊,0
انتم عابلو بنفسكم وبعدين فكرو بغيركم والله ابلشتو العالم تصيحون من ميونخ الى جزر الوقواق حنا محصورين حنا محصورين هذ اللى مو متعود على الحمامات اجلكم الله خلاص سووها في الخلا وفك العالم من شرك كلنا در بحصرتك 💩,1
عندما اكتب كلمات تحفيزية طويلة بهذا الخط الجميل ل30 طالبة بالصف الواحد سينتهي الترم وانا لم انتهي منهم 😷 حقيقة,0
بايع الكليجامتى تقفلون الموضوع 🤢,0
"صباح الخيرطول الليل درجة حرارتي عالية و حلمت كمية احلام عجيببة, تقولشي اخدة LSD 😷 🤒 🤧",0
والله اني مغردة بنفس العبارة قبل اشوف تعريدتك 😂 بيننا توافق فكري عظيم ومع ذلك دايم نتهاوش 👎,0
ما احب الشماغ 😢 احس كن بزر متشعبط براسي 😤,0
الحين انا سريعة الاشتعال بس مجرد ما القى احد يقول ا ولا اسمع طرف رفض بقب بوجهه والظاهر بيطلع حاصلي عليه 😤 🤬,0
يوم ما اتهاوش مع المشرفات على شكلي ولبسي ماهو يوم طبيعي 😤,0
خللاص 🤢 🤢,0
تخسي هاذي اماراتيه 🤢,1
كارديو نص ساعه وتمارين صدر وتراي وباي واكتاف 😡 💪,0
لا لالاما ابغى تعميم قول البعض منهم مو كل البنات 😤 😡 😤 😡,0
وحشتينى 👊 😑 😑 مش هشوفك??! بكرهك 👊 😒 ✌ 😍 😍 💚 ❤ 💚,0
يعع التايم برعايته 🤢,0
"مدري وش سالفة بايع الكليجا بس والله عيب عيب تقولون البنت عادي تتغزل مثلها مثل الرجل البنت جمالها بحياها وعفتها,, والرجل ايضا المفروض يغض من بصره سبحان الله كيف بعض البشر تفكر 👎",1
سعودياتxنطلبxاسقاطxالتعدد600بيجي يوم وتسقطون بهالحفرة وستجدون اعمالكم تنتظركم يامريضه 😡 😤 😤,1
احيات عيالك كرتونة معاك 👊,0
انت شكلك مفترى 👊,1
صباح الكمامات 😷,0
تاخذ الرقم على انه جديد و تزعجك الاتصالات 😡 👊,0
"برايك, من هو الحكم الذي تسبب في خسارة بطولة من فريقك المفضل? 😱 👊",0
و انت اكيد خروف بللية 🐏 🐏!,1
والله مدري شفت صوره مكتوب مو متزوج والبنات منهبلات 🤮,1
صغير قرد السعدان غاب عن امه ثلاثة اسابيع للعلاج من اصابة خطيرة في ساقة بجنوب افريقيا شاهد لحظات لم شمل القرد مع عائلته 🐒 💞 h...,0
بقولكوا ايه احنا اللي فينا مكفينا اللي هيبقى ف حياتنا من غير ميجبلنا صداع واكتئاب ونكد اهلا بيه غير كده يغور يقعد جنب الاشكال الوسخه اللي عرفناها. 👊,1
نتي بسناب عدا الخرا 🖕.,1
حقود ابو قلب و ركب سود 🤮,1
الحمد لله اليوم الاول لعيد الماي مر بسلام عفوا العيد الوطني.! 😡 🤔 🇰 🇼 ❤ ️,0
ايه هي تعرف وش معناها هاا قولي يلا بجهز الذخاير والعتاد 🔪,0
طاح ذوق البنات من عيوني بعد بياع الكليجه 😷,0
اتفق معكم ان الدين جاء للجنسين. لكن لو ترجع وتقراء زين يالمنيف طبيعة المراء وجبلتها الحياء فان راح الحياء ذهبة هيبة وجمال المراء. فلا تتفلسف ومسوي فيها انك حافظ مواقف الشباب 🤚 😷,1
ايه والله .عيب والله مو معقوله اللي يصير 🤢,0
كل خرى 😡,1
سلامانته تتريق ع في الكتابه? 🌚 🌚 😡,0
القادسية الفيصلي ارسنال مانشستر سيتي بعزيمه الرجال الدوري للهلالهذا ماسيفعله الزعيم 💙 والعميد 💛 بفريق 🐸 وسيفوز الهلال بالدو...,0
يارب تمووت 😓 الجامعة الوطنية 😡,0
اذا هذا الكلام صحيح كارثه. تريح الاعبين ليه. ماعندك شي .ضاع الدوري والكاس بس المشاركة الاسيوية لا تضيع 😡 😡,0
السيارات 😣 ❤ ️,0
"اكره ما اكره الزول لمن خلاص يشمني في شئ ويحاول يبزق فيني وكمان يقدح فيني في الشئ, ماليهو اساس وقدام الناس تحس انو داير يلد كلام الليلة يخ قد 👎",1
"👞 حذاء فقير بالمسجد فجرا, قد يبدو اجمل من تاج ملك نائم 👑.",0
قليله ادب 👎,1
ليش المؤيد بس تحكيلو ع روسيا او النظام بيعتبر الكلام موجه لامو مباشرة!. خ عليك و على روسيا وامريكا وخود الخليج بمعيتك. 🐸,1
عن نفسي ما احب الشيلات 😣,0
بتحسها جامعة بنت 66 🐶,1
كسمكم مافيه ديوث يجي خاص نديث بعض 😠 🔥 ديوث امي ديوث دياثه محارم سكس معصيتى راحتى,1
مين بيسمحلها بالدخول لمصر والتجول فيها بحرية فين هيئة الاستعلامات والداخلية اي مشبوه من هذه القنوات المسيئة لمصر يمنع من الدخول للبلد من اساسه 😡,0
هيه منجد ذي اخبار والله هالقناة سخيفة والحمدلله ما اتفرج عليها مثل ذي المواضيع تنتشر بتويتر واسنتقرام مو تطلع كخبر بقناة اخباريه 😡,1
انفلو 👎,0
اخ ياوطن النهار 👇 دموعي تنهمر كلما سمعت هذي الاغنيه وتذكرت الام الغزو وهروب الوافدين لبلادهم بغنائمهم وتركونا 😡 وكفاح اب...,0
اتوقع كلنا علقنا في موضوع بياع الكليجا اللي ما علق يعلق وخلاص سكروا الموضوع لانه يحوم الكبد بالمره 🤢,0
اذا معجبها تعجب فيه بقلبها وتاكل تبن lt; lt; lt; عذرا على الكلمه اما تصوير وشيلات وصياح واخرتها ترند بايع كليجا 🤦 ♀ ️ اخ بس لو اعرف اللي صورته 😤,1
موجة غبارقويه 😷 الهم ازحهاعن بلادنا وحفظ لنااولادنا ومن نحبقلوب الناس ملاء من نفس الموجه الهم ازحهاعن قلوبناونقيهامن الكفروالفسوق والعصيان,0
وخلصنا الرخصه. 😉 😉 وشرينا السياره. وباقي الشهر يجي ونتواجه. او 😮 👎 🏃 😉 😂 🙊,0
طيب اوراوا تنرفز 🙉?,0
هذا له اسبوع بالغ ومسوي شيخ النعجه اشفق على القطيع الي معه 😷,1
اول مره اعرف ان كليتي اسمها كليه الكعب العالي 😏 👠,0
مقوله لم يقبلها عقلي 🤔 😠 😡 كثرة ما يقال ضدك من الاخرين .دليل على كثرة عيوبك. 🤔 والانسان لا يرتقي بكثرة العيوب. 🤔 هذه...,0
انتبه لا تسقط انت معاهم 😒 👊,0
كلي تبن 🐕,1
هو البعيد ابنوسخه ولا دا طبيعى 😡,1
صباح الدلع على الكل 😍 😍 انا وحشت مين بقا 😘 😘 مين جاي يقابل ب800في الليله 🙈 200اتصالات و600لما نتقابل ❤ 💋 مين بيحبني هيعملي رتويت 🙉 🙊,0
"هذا انجاز لكم, 3 دوري0 اسيا6سنوات الاتحاد م فاز علينا. 🐸 💔 👏",0
واضح من شكله وتصرفاته انه شاف فواكه وحط كمام وغطا وجهه وطلع من المحل 🤧 😷 🤔,0
القردة الحمراء 🐒 اندر انواع القردة في العالم ولاتوجد الا في زنجبار .تم تصوير هذا الفيديو في اشهر الغابات واكبرها في جزيرة...,0
"ايه يا وردة مكانها البستان, امتى تجمعنا حديقة واحدة بقى 🐸",0
ياكرهي لهم 😷,1
بايع الكليجااللي رايحات يتمحنون عنده هم نفسهم الدرر المصونات اللي يقولون تريدون حريه الوصول للمراهمالوم الولد يوم حط كمامه عنهماكياس زباله 😷 😷,1
فويز صورة العرض لا امانه لا 🤦 ♀ ️ 😭 🔪,0
زازا وقرين ودك ترسلهم للدوري التركي 😷 💔,0
بايع الكليجالا ناظر بي رجال وهو يشبه المنتشري استحيت وتلعثمتشلون اجل هالزين ويبيع كليجا 💔 ماعلينا ترا عيب مب لهدرجه الهوس والتصوير 😡,0
رحمتك والله اشكالهم تجيب المرض مثل عماني 😷,1
الله يقرفك ع الصبح 😂 👊,1
ادري م يحتاي تقولين واضح 😂 😂 👌 👊,0
قروب فواز للدعمهكذا تكون المراه المسلمه اذا خرجت عن تعاليم الدين 👇 😷 😳 😣 😣,0
ماش ماعندك ذوق قول عازمتك ع الغداء شئ مالت 😤,1
